id_director,name_director,id_film
73121,Gisaburō Sugii,118408
130646,Nobuhiro Doi,60604
17119,Kim Sung-su,44850
548594,Nopporn Watin,67327
133424,Andrea Martínez,23529
20869,Kurt Hoffmann,54769
590990,Boris Quercia,20221
965009,Cristobal Valderrama,114922
35968,Pierre-François Martin-Laval,182219
49450,Sergio Corbucci,81666
89811,Curt Goetz,46258
20869,Kurt Hoffmann,225244
11263,Peter Franzén,253395
58448,Penelope Spheeris,82153
58448,Penelope Spheeris,77585
58448,Penelope Spheeris,180363
1185925,Roberto Orazi,203547
221940,Carolina Jabor,248543
225320,Federico Bondi,56992
16410,Jules Bass,50934
95501,Yasujirō Ozu,126219
40243,Gil Junger,353609
1191621,Vasilis Kehagias,208431
45060,Leticia Dolera,331354
1844,Til Schweiger,9321
1205949,Luke Korem,183176
90583,Don Argott,257614
1292455,Laurie Weltz,340881
15358,Vic Armstrong,382951
1016296,Marty Langford,216529
1081118,Paolo Agazzi,107587
133057,Naoto Kumazawa,59944
227367,Milap Zaveri,363185
102063,Luigi Batzella,150025
31775,Joe D'Amato,74831
970793,Bradley Cox,148184
107292,Carlos Hugo Christensen,30909
793,Luis Buñuel,114354
1082434,Michel Franco,112631
974555,Felipe Cazals,234815
99979,Servando González,240628
1012064,Víctor Gaviria,258450
1400252,Aarón Fernández Lesur,312101
11962,Luis Alcoriza,186066
37613,Jaime Chávarri,82265
7348,Carlos Carrera,157153
225306,Jannik Hastrup,43953
940856,Juan Antonio de la Riva,128177
138352,Alberto Cortés,249368
147310,Francisco J. Lombardi,119616
1172025,James Wu Kuo-Ren,197790
1081448,Véréna Paravel,81524
202885,Henry Barrial,185248
1038503,Yulene Olaizola,280901
85808,Scott Wheeler,20205
583932,Jared Cohn,203351
102389,Thunder Levin,197624
91331,Scott Harper,24198
1161987,Colin Carter,179398
1178371,Daniel Ferguson,237200
1327113,Jaco Smit,273598
1511214,Michael Barnett,354100
46644,Erwin C. Dietrich,143983
1068114,Brian Oakes,373441
40199,Anthony Mann,217172
33026,Harold S. Bucquet,100528
1336211,Gytis Lukšas,279634
1574580,Mark Netter,334894
225149,Sudhir Mishra,295508
1019955,Shyam Ramsay,71064
88796,Sangeeth Sivan,362291
1172571,Yusuf Khan,166225
1060563,Guddu Dhanoa,354547
107252,Ken Ghosh,41901
292250,S. J. Surya,345426
86783,Rohit Shetty,101783
110146,Pooja Bhatt,86576
133423,Prakash Jha,46428
18500,Phil Joanou,257087
1042220,Sándor Kardos,217605
1126,Krzysztof Kieślowski,49098
17542,Toshio Matsumoto,104548
87537,Yoon Je-kyoon,313108
221064,Patryk Vega,382155
221064,Patryk Vega,74919
229765,Mariano Ozores,139635
1724,Roger Spottiswoode,44528
21904,Marco Mak Chi-Sin,127329
97753,Linda Shayne,85580
89193,Carlo Verdone,379873
1423975,Dominique Benicheti,137269
5602,David Lynch,44239
119819,Anurag Basu,20534
87772,Rajkumar Santoshi,21665
107252,Ken Ghosh,166027
105448,Tanveer Khan,117341
1483988,Santram Varma,211105
1060563,Guddu Dhanoa,115153
110144,Puneet Issar,72051
224495,Mani Shankar,361866
635017,Milan Luthria,127531
583607,Rajiv Rai,196852
85665,Sriram Raghavan,135199
1065008,E. Niwas,117099
993025,Atul Agnihotri,66702
85456,Mahesh Manjrekar,103212
1037658,James H. White,195557
1037658,James H. White,195562
1037658,James H. White,195535
1037658,James H. White,195561
1037658,James H. White,195653
1090565,Frederick S. Armitage,163111
1092235,Jerome Hill,156529
939276,Ralph Steiner,184522
1171266,M.G. MacPherson,161898
592438,César Rodrigues,303982
225094,Felipe Joffily,228184
532757,Mark Roper,153695
1074721,Enrique Gato,300602
1314863,Mika Lehtinen,258585
125440,Ferenc Török,41093
22669,Julien Temple,53871
22669,Julien Temple,283424
22669,Julien Temple,57296
22669,Julien Temple,324317
1089659,Anders Riis-Hansen,23729
1299998,Beatriz Sanchís,258749
1552714,Ticoy Rodriguez,373878
55934,Taika Waititi,371645
98865,Mark Polonia,347064
208238,Isaac Gabaeff,347847
25873,Jon Cassar,354110
85700,Soham Shah,20132
85387,Vikram Bhatt,97341
88796,Sangeeth Sivan,22429
85801,Anees Bazmee,20390
114636,Shyam Benegal,58725
90454,David Dhawan,39217
85456,Mahesh Manjrekar,83903
1759973,Shripal Morakhia,15978
126763,Vivek Agnihotri,20296
80387,Priyadarshan,161212
930709,Ken Jacobs,181267
1705312,Sanjay F. Gupta,272220
1041682,Patrick Bokanowski,107391
591878,Fred Kelemen,218150
1545538,Jason Schnell,371442
1012097,Jon Jost,220500
88142,Vipul Amrutlal Shah,31364
1038016,Nina Menkes,129882
1184377,Franco Piavoli,202253
107762,Alexander Sokurov,114006
88800,Mohit Suri,69346
71276,Imtiaz Ali,21555
126765,Anubhav Sinha,58302
229256,Vishram Sawant,97361
1185763,Patrick Deval,243416
1271963,Don Askarian,237422
1438608,Inés de Oliveira Cézar,330430
85387,Vikram Bhatt,140231
29905,Marguerite Duras,65719
92693,Madhur Bhandarkar,20623
85637,Béla Tarr,48318
137349,Miklós Jancsó,129820
146149,Jayaprakash Reddy,362812
1160008,Jackie Raynal,170856
107762,Alexander Sokurov,45886
107762,Alexander Sokurov,118635
1210704,José Antonio Sistiaga,281122
221437,Clemens Klopfenstein,149094
10316,Theo Angelopoulos,111988
543674,Sergey Loznitsa,249347
543674,Sergey Loznitsa,278269
5602,David Lynch,44351
137563,Sulev Keedus,46857
66228,Karim Hussain,36224
109598,Šarūnas Bartas,88860
1204442,Giovanni Galletta,219693
932893,Jiska Rickels ,86077
73153,Jacques Rivette,64225
2725,Rainer Werner Fassbinder,47239
998555,Victor Kossakovsky,111248
1170489,Coco Schrijber,201639
1307001,Maryam Shahriar,44066
1294988,Serge Bard,177564
37626,Patrice Leconte,87394
1062920,Tadeusz Konwicki,217247
54991,Göran Graffman,27598
18415,Christoph Schlingensief,245324
584519,Christophe Blanc,78547
587421,Francis Vose,73094
238708,Florian Flicker,175380
1090625,Paz Encina,129933
113411,Simon Staho,94807
560282,Hidenori Sugimori,71117
29905,Marguerite Duras,4747
107762,Alexander Sokurov,178907
137349,Miklós Jancsó,202662
140027,János Szász,20907
85637,Béla Tarr,74903
124137,Věra Chytilová,80080
1667712,Perry Ogden,31450
1311778,Eric De Kuyper,265845
98631,Adam Wingard,27671
543674,Sergey Loznitsa,138093
555501,Yevgeny Yufit,69022
56207,Philippe Garrel,64404
96205,Yuri Ilyenko,149455
1012088,James Benning,126610
56375,Amat Escalante,84848
107762,Alexander Sokurov,52701
66639,Michael Hofmann,10749
40506,Ulrich Seidl,131398
235960,Jens Jørgen Thorsen,62759
1457974,Linus Tunström,336970
107762,Alexander Sokurov,155052
564789,Christian Frosch,92988
132455,Mijke de Jong,45204
672,Oskar Roehler,10500
55785,Shunji Iwai,101965
934994,Tengiz Abuladze,149727
558636,Maartje Seyferth,162877
45419,Ry Russo-Young,49446
575744,Martin Šulík,19008
1363680,Manijeh Hekmat,292533
535191,Lino Brocka,108949
20869,Kurt Hoffmann,11869
113907,Ian Sharp,128714
49861,Jean-Pascal Hattu,45677
56069,Thomas Durchschlag,8846
98539,Frank Zappa,69019
134102,Jun Ichikawa,94790
1287492,Aktan Arym Kubat,84023
132455,Mijke de Jong,101917
1044735,Wim Vandekeybus,108639
17627,Lucile Hadzihalilovic,80990
40506,Ulrich Seidl,56487
545021,Moshé Mizrahi,66541
1199822,Piotr Kamler,65504
56207,Philippe Garrel,85904
1104855,Yolande Zauberman,152653
54448,Ismail Merchant,185153
558636,Maartje Seyferth,70503
220328,Kristian Petri,121740
1413722,Eduard Grecner,46212
1305869,Zeb Haradon,160960
19161,Sandrine Bonnaire,33297
37626,Patrice Leconte,76547
145608,Júlio Bressane,83185
1117039,Paul Kelly,182991
932650,Peter Delpeut,161361
1305508,David Hinton,376951
1400683,Hakubun,312399
56342,Shinichiro Watanabe,40123
45421,Todd Rohal,47510
235080,Nanouk Leopold,62297
69451,Jan Dunn,11445
129139,Kanji Nakajima,372946
96855,Takashi Ishii,41472
260006,Kjell Grede,180879
223314,Jos de Putter,343825
143018,Fredi M. Murer,67263
76408,Shoji Kawamori,26368
1051753,Geneviève Mersch,145191
108764,Mikhail Kalatozov,158968
1023415,Sabiha Sumar,100086
78268,Ryuichi Hiroki,35451
575744,Martin Šulík,271667
591878,Fred Kelemen,123406
559103,Jan Cvitkovič,125795
137495,Shūji Terayama,49695
144014,Gakuryû Ishii,79860
1382121,Michael Pilz,350765
96205,Yuri Ilyenko,254313
24559,Santiago Otheguy,7274
558636,Maartje Seyferth,225760
10316,Theo Angelopoulos,114645
20658,Naomi Kawase,36895
150390,Emily Atef,228216
40357,Ulrich Köhler,4979
1161464,Ben van Lieshout,282553
239321,Moufida Tlatli,265793
27002,Wojciech Has,105760
67781,Peter Kosminsky,67355
130858,Danny Perez,44436
26882,Kiyoshi Kurosawa,103953
1041478,Heddy Honigmann,211714
555501,Yevgeny Yufit,246417
1279066,Ana Poliak,243934
572234,Jeanne Waltz,64944
936052,Giorgi Shengelaia,88302
7483,Lech Majewski,180695
1747598,Birgit Grosskopf,218728
24560,Marion Vernoux,70794
19376,Virginie Wagon,1837
1131742,Bakhtyar Khudojnazarov,98642
222866,Peter Liechti,335201
73384,Dimitri Karakatsanis,70457
140886,Joseph Mangine,89757
1423315,John Donne,35749
233375,Pavel Kadochnikov,302436
235808,Tomasz Thomson,49941
998555,Victor Kossakovsky,189556
1105195,Victor A. Turin,136141
78001,Juraj Jakubisko,47900
7483,Lech Majewski,115239
568262,Florian Habicht,271124
564818,Hua-Tao Teng,44673
144014,Gakuryû Ishii,76760
79437,Ben Sombogaart,48449
125971,Maria Procházková,282086
110519,Yoshishige Yoshida,104374
35621,Ruby LaRocca,382725
85456,Mahesh Manjrekar,378227
134811,Kōji Wakamatsu,111974
171374,Marian Quinn,68876
141645,Irina Povolotskaya,14489
122597,Bert Haanstra,39241
24279,Paolo Taviani,49125
1040543,Rory B. Quintos,85265
1127753,Michiel van Erp,269843
77005,Diane Kurys,171213
233493,Fernando Arrabal,104354
1330654,Dorian Supin,276702
137015,Oldřich Lipský,46632
232631,Digna Sinke,112044
236350,Masahiro Kobayashi,39798
6648,Ingmar Bergman,105254
120226,Mohsen Makhmalbaf,44072
58547,Niall Johnson,162396
1037807,Christiane Cegavske,39510
1136980,Arthur H. Leonard,275932
56211,Claire Simon,107852
20548,Ruy Guerra,28525
81749,Manoel de Oliveira,198450
80508,Uroš Stojanović,16403
145117,Jean-Pierre Améris,79048
228090,Sylvie Verheyde,106538
1516599,Marjut Komulainen,361980
145608,Júlio Bressane,163077
148389,Mari Rantasila,143959
72143,Josué Méndez,65120
108847,Timo Koivusalo,293313
1112337,Sami Saif,140278
1322141,Rob Hodselmans,270936
1015967,Saara Cantell,293471
122597,Bert Haanstra,52775
34262,Bertrand Blier,64504
223655,Vlasta Pospíšilová,61320
223655,Vlasta Pospíšilová,61313
118346,Ragnar Bragason,72654
1308863,Ari Alexander Ergis Magnússon,74955
47822,Bouli Lanners,78563
139570,Diederik Ebbinge,33130
15076,Howard Smith,57954
6817,Agnès Varda,84026
1076027,Sharon Lockhart,122356
47786,Géla Babluani,148853
1184537,Ólafur Sveinsson,73503
64099,Sam Pillsbury,206157
48965,Anthony Hickox,16159
97960,Bud Townsend,27496
1217460,Georg Fenady,185495
1217460,Georg Fenady,123897
1075513,Helvécio Ratton,70748
557411,Halder Gomes,214355
1166120,Rogério Sganzerla,186738
254884,Joaquim Pedro de Andrade,68173
130634,Rudi Lagemann,37993
1062868,Jorge Bodanzky,116146
54767,Mika Kaurismäki,44589
58200,Mitchell Klebanoff,278778
239674,Aleksandr Mindadze,352720
99440,Mino Guerrini,316111
1204263,Glenn Triggs,260163
1630542,Jonas Odenheimer,286367
1180430,Eun-kyung Kim,52416
3776,Jean-Luc Godard,51205
1012152,Pedro Luis Ramírez,280045
396538,Andrew Weiner,169865
108914,Mitchell Leisen,216068
1447878,Jean Benoit Lauzon,308269
493768,Nathan Hynes,74727
119819,Anurag Basu,38440
1411730,Mukesh Saigal,316840
1143185,Sachin Bajaj,236007
85813,Dean Alioto,20182
88800,Mohit Suri,46432
1662295,Vikram Chopra,347807
80387,Priyadarshan,20494
87355,Mastan Alibhai Burmawalla,20145
88437,Deepak Tijori,253578
76813,Ram Gopal Varma,92193
1020512,Ankush Glen,226092
100645,Michael Fischa,28389
230539,Gísli Snær Erlingsson,72661
125403,Marcell Jankovics,41078
56206,Kornél Mundruczó,73129
221490,Christoph Stark,61552
1131832,Ermek Tursunov,103539
118513,Karim Dridi,17582
237859,Joris Ivens,159245
1336135,Ideya Garanina,279598
27875,Alex van Warmerdam,42346
6648,Ingmar Bergman,47723
87830,Willem van de Sande Bakhuyzen,21751
1384087,Rainer Kirberg,104172
1009978,Wim Verstappen,318851
188816,Glen Hill,118727
1130484,Carl-Gustav Nykvist,150578
94208,Vincent Bal,319179
1074852,Linus Torell,121754
149880,Serge Bozon,162458
1277384,Maria João Ganga,242289
55156,Mai Zetterling,49782
934994,Tengiz Abuladze,150223
1090113,Maud Nycander,241593
55006,Olle Hellbom,11946
144196,Nicole van Kilsdonk,260182
144277,Fina Torres,96419
1029158,Fow Pyng Hu,82342
583558,Rémi Mauger,78282
29195,Yuliya Solntseva,268669
211173,Karim Traïdia,28527
1362508,Herman Wuyts,347317
44216,Bořivoj Zeman,41228
143079,Christian E. Christiansen,16010
1040795,Håkan Alexandersson ,106669
931654,Laurent Salgues,85087
590591,Friedrich Fehér,238436
938146,Wladyslaw Starewicz,90034
1172769,Marc van Fucht,192480
51967,Jeanne Labrune,172973
128291,Ivan Ivanov-Vano,90319
565330,Lev Atamanov,72214
1180566,István Gaál,263112
1059894,Kirsi Liimatainen,114931
56206,Kornél Mundruczó,49908
16556,Jack Starrett,107019
119310,Annette Haywood-Carter,329216
2801,Andrzej Wajda,80324
1527285,Courtney Ware,365375
1082434,Michel Franco,337104
44878,Nathan H. Juran,30345
44878,Nathan H. Juran,47149
44878,Nathan H. Juran,49498
44878,Nathan H. Juran,89242
1277587,Marco Pozzi,190410
1059880,Ildikó Enyedi,200016
8452,Andrei Tarkovsky,47011
998555,Victor Kossakovsky,93440
6818,Werner Herzog,97707
1024179,Eugenie Jansen,100250
555501,Yevgeny Yufit,342686
1081568,Buddhadeb Dasgupta,125727
1021436,Nicolás Pereda,99495
546876,Alex Stockman,270024
40016,Angelina Maccarone,100017
115270,Jean-Marc Moutout,36296
1118074,Marina Razbezhkina,252476
1065736,Pat O'Neill,117565
239678,Marek Nowicki,141757
1039971,Ulrike Ottinger,273890
35585,José Giovanni,70967
35585,José Giovanni,105033
35585,José Giovanni,71630
1123296,Ilkka Vanne,145909
1646178,Juan Reina,384262
935533,Richard Parry,130802
938617,Anthony Doublin,90616
69541,Jean-Marie Pallardy,89921
1552642,Courtney Marsh,369362
1531787,Jamie Donoughue,366736
1491201,Gabriel Osorio,351981
1299467,Sharmeen Obaid-Chinoy,341007
55189,Bruce McDonald,241927
570242,Marina Spada,77958
85801,Anees Bazmee,20294
85670,Anurag Kashyap,36204
1668433,Jasmeet Dhodhi,46383
230028,Hasnain Hyderabadwala,59904
88800,Mohit Suri,22448
89020,Sagar Ballary,15411
88594,Robby Grewal,46409
80387,Priyadarshan,19418
229263,Benoît Jacquot,66537
37239,Abbas Tyrewala,14467
35785,Siddharth Anand,15864
92693,Madhur Bhandarkar,19624
146975,Tarun Mansukhani,14071
1164565,Jaideep Sen,20832
114923,Vivek Sharma,15974
87772,Rajkumar Santoshi,23848
86783,Rohit Shetty,14546
93502,Kunal Deshmukh,25510
236421,Denis Côté,372985
1568344,Roberto Doveris,379388
1050112,Ognjen Glavonić,383255
1566245,Livia Ungur,378505
76451,Vijay Krishna Acharya,14193
227936,Benedek Fliegauf,330381
76813,Ram Gopal Varma,15979
1341562,Saurabh Kabra,15464
93290,Satish Kaushik,55376
110241,N. Chandra,21822
115318,Ladislav Smoljak,36919
567536,Ariel Winograd,342163
5953,Spike Jonze,106414
1017396,Rebecca Daly,371462
5953,Spike Jonze,75282
5953,Spike Jonze,123979
15207,L.M. Kit Carson,126563
28725,John Appel,2890
1179537,Lidya Bobrova,199283
1392222,Sunny Bergman,333164
122597,Bert Haanstra,149326
1162236,Till Franzen,73775
240716,Karsten Kjær,65216
1136101,George Case,65280
1127561,Nikoloz Sanishvili,148411
49667,Robert-Adrian Pejo,6417
1199982,Alice de Andrade,43925
8557,Fernando Meirelles,8444
1181,Peter Gantzler,65771
103679,Per Åhlin,13798
211173,Karim Traïdia,129518
119493,Shinji Aoyama,95240
229418,Valerio Zurlini,88395
29287,Timothy Bond,69016
120986,Fritz Hippler,38668
58608,Shinya Tsukamoto,83299
71203,Andrés Wood,44517
227954,Yoav Shamir,61699
65429,Kunihiko Yuyama,182768
936871,Mady Saks,96497
14614,Joseph Vilsmaier,10129
16862,Claude Lelouch,76350
18209,Claude Miller,40522
113606,Valérie Guignabodet,52538
1168111,Koratala Siva,353533
1107021,Sreenu Vaitla,80276
119891,Puri Jagannath,83889
119891,Puri Jagannath,23381
116923,Trivikram Srinivas,56986
116923,Trivikram Srinivas,37172
932644,Gunasekhar,94965
932629,Pasupuleti Krishna Vamsi,85813
140254,Michael Mazo,48315
116923,Trivikram Srinivas,224061
545155,Harish Shankar,111836
1070462,Surender Reddy,262227
119891,Puri Jagannath,138667
148359,Vishnuvardhan,80539
116923,Trivikram Srinivas,125835
147021,S.S. Rajamouli,148265
147021,S.S. Rajamouli,79210
147021,S.S. Rajamouli,40909
147021,S.S. Rajamouli,80805
95407,Jeffery Scott Lando,349135
100022,Len Kabasinski,67988
100022,Len Kabasinski,227871
100022,Len Kabasinski,28188
1177051,Denis Chouinard,196907
227907,Gustav Hofer,84904
99440,Mino Guerrini,104927
232189,Miki Mistrati,61025
1199504,Andrew Nackman,342672
81675,Krishna D.K.,19980
1013132,Manish Gupta,85708
83594,Nagesh Kukunoor,18673
1075662,Jamie Kastner,187579
141045,Martin Barnewitz,16008
98839,Aleksandr Rou,20891
1034315,David Lammers,117790
1026383,Lodewijk Crijns,112346
1086408,Sean Garrity,199879
995595,Nouchka van Brakel,96594
40263,Manuel Poirier,52073
14637,Detlef Bothe,308671
66109,Ben Verbong,97547
144821,Vsevolod Pudovkin,189420
1348292,Pierre-Antoine Hiroz,284620
439550,Laurent Herbiet,76099
1081568,Buddhadeb Dasgupta,209312
122597,Bert Haanstra,238456
86783,Rohit Shetty,24603
927851,Sandra Kogut,82409
76813,Ram Gopal Varma,20507
588689,Zdeněk Troška,82279
36384,Franz Peter Wirth,267035
66109,Ben Verbong,74661
227913,Lucio Pellegrini,138449
143014,Mischa Kamp,50730
548759,Fabienne Berthaud,67509
53978,Subhash Ghai,78701
54022,Juan Bosch,8144
54022,Juan Bosch,141010
54022,Juan Bosch,77257
1424431,Mark Craig,276537
54022,Juan Bosch,28812
56710,Oliver Parker,332721
35585,José Giovanni,4680
99875,Masami Hata,77859
1030914,Leesong Hee-il,256103
130957,Abhinav Kashyap,44425
80387,Priyadarshan,44565
86783,Rohit Shetty,44978
1113751,Ashwani Dhir,34144
76813,Ram Gopal Varma,49028
130030,Chantal Akerman,354388
42309,Tibor Takács,112947
147793,Godfrey Ho,88377
120018,Massimo Venier,79836
29888,Flavio Mogherini,61540
567755,Sergio Nasca,73835
592021,William Victor Schotten,81521
81675,Krishna D.K.,61203
225149,Sudhir Mishra,56901
230437,Raj Kumar Gupta,53569
230008,Siddique,73582
85801,Anees Bazmee,61400
1200739,Hemant Gaba,215726
1029052,Bhushan Patel,158519
930623,Puja Bedi,84240
24425,Serge Korber,78377
182,Mat Whitecross,141679
1071946,Ernesto Daranas,259460
1583745,Daniel Pace,384894
1517405,Olmo Omerzu,362243
305750,Patrik-Ian Polk,287322
1127753,Michiel van Erp,96552
110519,Yoshishige Yoshida,105833
1483905,Guillaume Coudray,347184
1080813,Fritz Genschow,250919
134811,Kōji Wakamatsu,31319
19983,Sam Garbarski,60616
592762,Lucian Pintilie,123707
1182300,Jean-Louis Lorenzi,227481
24882,Jacques Demy,105572
1106586,Stephen Dwoskin,354023
132455,Mijke de Jong,308823
928763,Theu Boermans,135362
76547,Aksel Hennie,18508
98839,Aleksandr Rou,20934
583068,Andrey Iskanov,89722
53859,Karel Zeman,19759
83263,Piotr Szulkin,185354
1142405,Ntshaveni Wa Luruli,64190
2758,Timothy Carey,41039
17623,Guillaume Nicloux,64935
27954,Jean van de Velde,2764
586317,Thierry Binisti,286512
1429120,Anne Gyrithe Bonne,326305
53859,Karel Zeman,57983
1135340,Ong-Art Singlumpong,48489
58324,Jean-François Richet,78539
1188745,Hans Albin,296225
1555617,Dee Hibbert-Jones,369366
133660,Noboru Tanaka,64649
65472,Frank Ketelaar,75179
1016054,Gustav Wiklund,72615
563079,Marc Levie,71496
66109,Ben Verbong,53472
29881,Martin Durkin,3048
583068,Andrey Iskanov,78072
1138234,Ben Lewis,201214
1042075,Robert Lillhonga,45064
56458,Guy Debord,180555
189943,David Feiss,382517
108065,Olivier Ringer,332880
32983,Douglas McGrath,376515
122904,Greg Barker,380694
990865,Hansal Mehta,370870
1299467,Sharmeen Obaid-Chinoy,369364
30207,Lewis R. Foster,50861
84389,Daphne Pinkerson,238529
76021,Griff Furst,16123
226619,George Beck,197788
10718,Julian Doyle,14814
14569,James Wong Howe,108582
8823,Raoul Walsh,37311
47373,Robert Alan Aurthur,193177
99049,John Johnson,321377
1355827,Camilo Cavalcante,288286
80878,Nikos Zapatinas,16803
